,timestamp,power
450,2023-03-05T15:42:58.308Z,4461.830755074819
451,2023-03-05T15:29:53.913Z,6262.3995542526245
452,2023-03-05T15:16:57.098Z,5193.10666124026
453,2023-03-05T15:03:46.560Z,4474.724427858989
454,2023-03-05T14:50:43.842Z,5671.703986326853
455,2023-03-05T14:37:46.851Z,5452.900020281474
456,2023-03-05T14:24:48.533Z,4224.878191947937
457,2023-03-05T14:11:48.439Z,6250.973969697952
458,2023-03-05T13:58:52.339Z,6872.869642575582
459,2023-03-05T13:45:48.041Z,6300.19588470459
460,2023-03-05T13:32:44.577Z,6926.9373416900635
461,2023-03-05T13:19:43.506Z,6631.749478975932
462,2023-03-05T13:06:49.174Z,5122.384091218312
463,2023-03-05T12:53:35.273Z,6384.234873453776
464,2023-03-05T12:40:30.500Z,5674.080594380696
465,2023-03-05T12:27:28.034Z,5349.414436022441
466,2023-03-05T12:14:30.449Z,5899.844106038412
467,2023-03-05T12:01:28.720Z,7110.128823916117
468,2023-03-05T11:48:19.152Z,6091.2343223889675
469,2023-03-05T11:35:19.368Z,4851.986080408096
470,2023-03-05T11:22:09.124Z,4844.116592407227
471,2023-03-05T11:09:05.284Z,6030.1457067330675
472,2023-03-05T10:55:55.536Z,4561.696370442708
473,2023-03-05T10:42:49.835Z,4471.211518843969
474,2023-03-05T10:29:44.888Z,5880.830107132594
475,2023-03-05T10:16:30.065Z,4840.650488932927
476,2023-03-05T10:03:31.915Z,4129.679977893829
477,2023-03-05T09:50:30.589Z,6041.945242881775
478,2023-03-05T09:37:25.682Z,9443.939077854156
479,2023-03-05T09:24:13.408Z,9057.480478286743
480,2023-03-05T09:11:11.474Z,8544.3146109581
481,2023-03-05T08:57:53.922Z,8931.063556671143
482,2023-03-05T08:44:53.088Z,6478.301191329956
483,2023-03-05T08:31:49.590Z,5116.813230514526
484,2023-03-05T08:18:45.603Z,5272.001536687215
485,2023-03-05T08:05:43.307Z,6753.080403804779
486,2023-03-05T07:52:40.249Z,6342.848201592763
487,2023-03-05T07:39:36.007Z,5111.34866476059
488,2023-03-05T07:26:36.551Z,4738.257149855296
489,2023-03-05T07:13:36.947Z,6222.2132563591
490,2023-03-05T07:00:36.756Z,5879.876200358072
491,2023-03-05T06:47:43.520Z,4912.84636259079
492,2023-03-05T06:34:55.506Z,5420.953416824341
493,2023-03-05T06:22:08.559Z,6460.528202851614
494,2023-03-05T06:09:24.496Z,6156.398546695709
495,2023-03-05T05:56:33.215Z,5558.7267239888515
496,2023-03-05T05:43:43.870Z,5338.002073764801
497,2023-03-05T05:30:57.811Z,6193.177453676859
498,2023-03-05T05:18:03.870Z,6063.106306393942
499,2023-03-05T05:05:20.363Z,5254.408725102743
500,2023-03-05T04:52:40.456Z,5178.580300013225
501,2023-03-05T04:39:52.229Z,6670.349872112274
502,2023-03-05T04:27:03.809Z,6353.751949469248
503,2023-03-05T04:14:12.421Z,5012.545442581177
504,2023-03-05T04:01:23.851Z,5502.555247147879
505,2023-03-05T03:48:33.222Z,6440.873722235362
506,2023-03-05T03:35:47.982Z,6186.87150478363
507,2023-03-05T03:23:07.829Z,5317.831905682881
508,2023-03-05T03:10:22.614Z,5578.554467360179
509,2023-03-05T02:57:32.551Z,5992.479983965555
510,2023-03-05T02:44:44.236Z,6400.625868638356
